"Rule","Consequent","Support","Confidence","Lift","MissedBaskets","AvgPrice","AvgQty","ExpectedUplift","PotentialRevenue"
"{PACK OF 72 SKULL CAKE CASES} => {PACK OF 60 PINK PAISLEY CAKE CASES}","PACK OF 60 PINK PAISLEY CAKE CASES",0.01089,0.301,6.33,462,0.747307249712313,28.3544303797468,139,2946.65
"{JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SKULLS} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01237,0.546,8.5,188,2.68828790459966,10.6746166950596,103,2945.63
"{JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01018,0.648,9.74,101,2.60603618421053,17.2672697368421,65,2945.1
"{JUMBO BAG SPACEBOY DESIGN,JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01056,0.661,9.93,99,2.60603618421053,17.2672697368421,65,2944.7
"{JUMBO BAG APPLES,JUMBO BAG VINTAGE DOILY} => {JUMBO BAG VINTAGE LEAF}","JUMBO BAG VINTAGE LEAF",0.0139,0.595,12.37,173,2.29795221843003,12.4334470989761,103,2941
"{JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO STORAGE BAG SUKI} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.01045,0.537,11.37,165,2.93349187935035,11.3120649651972,89,2940.26
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01669,0.545,9.81,255,2.18364891518738,9.68145956607495,139,2938.06
"{JUMBO BAG WOODLAND ANIMALS,RECYCLING BAG RETROSPOT} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01105,0.737,6.5,72,2.49391702846117,22.1968162083936,53,2937.46
"{JUMBO BAG ALPHABET,JUMBO BAG RED RETROSPOT} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01012,0.447,6.96,229,2.68828790459966,10.6746166950596,102,2937.45
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01521,0.501,9.03,277,2.18364891518738,9.68145956607495,139,2933.87
"{JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE LEAF} => {JUMBO BAG PEARS}","JUMBO BAG PEARS",0.01012,0.435,13.39,240,2.43333333333333,11.5488215488215,104,2933.86
"{PLASTERS IN TIN SKULLS} => {PLASTERS IN TIN SPACEBOY}","PLASTERS IN TIN SPACEBOY",0.01155,0.377,10.23,349,1.86276374442793,11.9687964338782,132,2933.43
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01806,0.504,7.96,325,2.00968885047537,8.90060501296456,164,2929.96
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO STORAGE BAG SKULLS} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01051,0.725,6.39,73,2.49391702846117,22.1968162083936,53,2929.77
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01669,0.637,7.44,174,2.13269181585678,12.3925831202046,111,2929.4
"{LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01976,0.596,8.56,245,2.10808025177026,9.51376868607396,146,2928.55
"{JUMBO BAG WOODLAND ANIMALS,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG TOYS}","JUMBO BAG TOYS",0.01084,0.508,17.77,192,3.13097701149425,9.58429118773946,98,2926.88
"{JUMBO BAG PINK POLKADOT,WHITE HANGING HEART T-LIGHT HOLDER} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01007,0.713,6.29,74,2.49391702846117,22.1968162083936,53,2920.75
"{JUMBO BAG PINK POLKADOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.01237,0.592,9.13,156,2.7507347972973,11.4966216216216,92,2920.55
"{JUMBO BAG ALPHABET,JUMBO BAG RED RETROSPOT} => {JUMBO BAG VINTAGE LEAF}","JUMBO BAG VINTAGE LEAF",0.01001,0.442,9.19,231,2.29795221843003,12.4334470989761,102,2917.2
"{REGENCY MILK JUG PINK,REGENCY SUGAR BOWL GREEN} => {REGENCY TEAPOT ROSES}","REGENCY TEAPOT ROSES",0.01056,0.794,34.97,50,11.1413253012048,6.59036144578313,40,2914.99
"{IVORY DINER WALL CLOCK} => {RED DINER WALL CLOCK}","RED DINER WALL CLOCK",0.01095,0.482,19.14,215,9.24141304347826,3.04347826086957,104,2914.7
"{JUMBO BAG PINK POLKADOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01746,0.835,7.36,63,2.49391702846117,22.1968162083936,53,2912.06
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01127,0.353,5.88,378,1.82762773722628,11.9306569343066,133,2909.5
"{PINK REGENCY TEACUP AND SAUCER} => {GREEN REGENCY TEACUP AND SAUCER}","GREEN REGENCY TEACUP AND SAUCER",0.03459,0.832,15,128,3.84362290227048,7.106614017769,106,2908.95
"{JUMBO BAG OWLS,JUMBO BAG PINK POLKADOT} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01149,0.75,6.61,70,2.49391702846117,22.1968162083936,52,2906.24
"{JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.0122,0.588,9.08,156,2.7507347972973,11.4966216216216,92,2900.82
"{JUMBO BAG VINTAGE DOILY,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01122,0.407,7.18,299,2.04046376811594,11.6772946859903,122,2899.59
"{PLASTERS IN TIN VINTAGE PAISLEY} => {PLASTERS IN TIN WOODLAND ANIMALS}","PLASTERS IN TIN WOODLAND ANIMALS",0.01286,0.415,10.78,331,1.91142045454545,11.0411931818182,137,2899
"{WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG APPLES DESIGN}","CHARLOTTE BAG APPLES DESIGN",0.01587,0.349,10.92,542,1.12058319039451,13.6620926243568,189,2895.92
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK POLKADOT} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01319,0.582,9.06,173,2.68828790459966,10.6746166950596,101,2889.33
"{REGENCY MILK JUG PINK} => {REGENCY SUGAR BOWL GREEN}","REGENCY SUGAR BOWL GREEN",0.0133,0.739,41.91,86,4.79913043478261,9.46894409937888,64,2888.07
"{LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01209,0.332,5.57,445,2.03613406795225,9.59504132231405,148,2886.37
"{STRAWBERRY CHARLOTTE BAG} => {CHARLOTTE BAG PINK POLKADOT}","CHARLOTTE BAG PINK POLKADOT",0.02074,0.525,12.93,343,1.22587601078167,13.0619946091644,180,2883.43
"{JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01073,0.674,10.12,95,2.60603618421053,17.2672697368421,64,2881.29
"{PACK OF 72 SKULL CAKE CASES} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.01155,0.319,4.59,450,2.10808025177026,9.51376868607396,144,2879.01
"{ALARM CLOCK BAKELIKE IVORY,ALARM CLOCK BAKELIKE RED} => {ALARM CLOCK BAKELIKE PINK}","ALARM CLOCK BAKELIKE PINK",0.01127,0.552,12.89,167,4.58228607918263,6.81353767560664,92,2878.13
"{BLUE HAPPY BIRTHDAY BUNTING} => {PINK HAPPY BIRTHDAY BUNTING}","PINK HAPPY BIRTHDAY BUNTING",0.01434,0.675,30.77,126,5.93800498753117,5.69576059850374,85,2876.51
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG STRAWBERRY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.011,0.742,6.54,70,2.49391702846117,22.1968162083936,52,2875.24
"{CHARLOTTE BAG VINTAGE ALPHABET} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01335,0.522,10.86,223,1.20502844141069,20.4732650739477,116,2871.84
"{PLASTERS IN TIN SKULLS} => {PLASTERS IN TIN WOODLAND ANIMALS}","PLASTERS IN TIN WOODLAND ANIMALS",0.01275,0.416,10.8,327,1.91142045454545,11.0411931818182,136,2870.87
"{JUMBO BAG APPLES,JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01001,0.651,9.79,98,2.60603618421053,17.2672697368421,64,2870.85
"{STRAWBERRY LUNCH BOX WITH CUTLERY} => {LUNCH BOX WITH CUTLERY RETROSPOT}","LUNCH BOX WITH CUTLERY RETROSPOT",0.01193,0.381,14.45,354,3.3251244813278,6.39419087136929,135,2867.62
"{JUMBO BAG APPLES,JUMBO BAG VINTAGE LEAF} => {JUMBO BAG VINTAGE DOILY}","JUMBO BAG VINTAGE DOILY",0.0139,0.698,10.37,110,2.2780162601626,16.3845528455285,77,2865.76
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.0174,0.496,7.84,323,2.00968885047537,8.90060501296456,160,2865.71
"{JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK VINTAGE PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01127,0.749,6.6,69,2.49391702846117,22.1968162083936,52,2860.91
"{HAND WARMER SCOTTY DOG DESIGN} => {HAND WARMER UNION JACK}","HAND WARMER UNION JACK",0.01177,0.393,15.03,332,2.20046025104603,9.96443514644352,130,2860.86
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG ALPHABET DESIGN}","LUNCH BAG ALPHABET DESIGN",0.01078,0.301,7.44,458,1.97169147496617,10.5209742895805,138,2859.74
"{SET OF 60 PANTRY DESIGN CAKE CASES} => {PACK OF 60 PINK PAISLEY CAKE CASES}","PACK OF 60 PINK PAISLEY CAKE CASES",0.01073,0.312,6.56,432,0.747307249712313,28.3544303797468,135,2856
"{BOX OF 24 COCKTAIL PARASOLS} => {PACK OF 72 RETROSPOT CAKE CASES}","PACK OF 72 RETROSPOT CAKE CASES",0.01259,0.395,5.46,353,0.745037878787879,27.4893939393939,139,2855.72
"{CHARLOTTE BAG PINK POLKADOT} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.0127,0.313,4.94,510,2.00968885047537,8.90060501296456,160,2855.37
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01582,0.495,8.3,295,2.03613406795225,9.59504132231405,146,2852.86
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01346,0.452,8.15,298,2.18364891518738,9.68145956607495,135,2847.6
"{LUNCH BAG VINTAGE LEAF DESIGN} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01439,0.395,6.24,403,2.00968885047537,8.90060501296456,159,2847.41
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01806,0.589,8.39,230,2.16708495713172,9.69134840218238,135,2845.14
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01582,0.531,7.57,255,2.16708495713172,9.69134840218238,135,2843.77
"{LUNCH BAG CARS BLUE,LUNCH BAG SUKI DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01406,0.477,8.59,282,2.18364891518738,9.68145956607495,135,2843.75
"{JUMBO BAG PEARS,JUMBO BAG VINTAGE DOILY} => {JUMBO BAG APPLES}","JUMBO BAG APPLES",0.01472,0.727,13.61,101,2.57344262295082,15.0389344262295,73,2841.76
"{LUNCH BAG APPLE DESIGN,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01396,0.578,6.76,186,2.13269181585678,12.3925831202046,108,2841.39
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG DOLLY GIRL DESIGN}","LUNCH BAG DOLLY GIRL DESIGN",0.01253,0.35,9.38,426,1.93801762114537,9.81497797356828,149,2836.12
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01122,0.366,6.1,355,1.82762773722628,11.9306569343066,130,2833.1
"{STRAWBERRY CHARLOTTE BAG} => {LUNCH BAG SPACEBOY DESIGN}","LUNCH BAG SPACEBOY DESIGN",0.01281,0.324,5.12,488,2.00968885047537,8.90060501296456,158,2828.22
"{FELTCRAFT CUSHION RABBIT} => {FELTCRAFT CUSHION OWL}","FELTCRAFT CUSHION OWL",0.01188,0.562,21.86,169,4.15770212765957,7.15957446808511,95,2827.25
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG WOODLAND} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01182,0.451,7.96,263,2.04046376811594,11.6772946859903,119,2826.2
"{JUMBO BAG ALPHABET,JUMBO BAG PINK POLKADOT} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01116,0.75,6.61,68,2.49391702846117,22.1968162083936,51,2823.21
"{LUNCH BAG CARS BLUE,LUNCH BAG PINK POLKADOT} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01051,0.382,6.75,310,2.04046376811594,11.6772946859903,118,2821.6
"{LUNCH BAG CARS BLUE,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01133,0.429,7.57,276,2.04046376811594,11.6772946859903,118,2821.22
"{CHARLOTTE BAG APPLES DESIGN} => {WOODLAND CHARLOTTE BAG}","WOODLAND CHARLOTTE BAG",0.01587,0.497,10.92,293,1.21432692307692,15.9435096153846,146,2819.31
"{REGENCY TEAPOT ROSES} => {GREEN REGENCY TEACUP AND SAUCER}","GREEN REGENCY TEACUP AND SAUCER",0.01062,0.467,8.43,221,3.84362290227048,7.106614017769,103,2819.11
"{PLASTERS IN TIN STRONGMAN} => {PLASTERS IN TIN SPACEBOY}","PLASTERS IN TIN SPACEBOY",0.0122,0.433,11.76,292,1.86276374442793,11.9687964338782,126,2818.9
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01696,0.57,9.06,234,2.06529155787641,10.2254134029591,133,2816.78
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01423,0.488,8.79,273,2.18364891518738,9.68145956607495,133,2816.48
"{JUMBO BAG APPLES,JUMBO BAG PINK POLKADOT} => {JUMBO STORAGE BAG SUKI}","JUMBO STORAGE BAG SUKI",0.0116,0.581,8.96,153,2.7507347972973,11.4966216216216,89,2811.17
"{JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG SCANDINAVIAN BLUE PAISLEY} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01237,0.566,8.82,173,2.68828790459966,10.6746166950596,98,2809.9
"{JUMBO BAG ALPHABET,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01012,0.725,6.4,70,2.49391702846117,22.1968162083936,51,2809.37
"{HAND WARMER SCOTTY DOG DESIGN} => {HAND WARMER RED LOVE HEART}","HAND WARMER RED LOVE HEART",0.01089,0.364,16.74,348,2.23141057934509,9.93702770780856,127,2808.77
"{JUMBO BAG SPACEBOY DESIGN,JUMBO STORAGE BAG SUKI} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.01073,0.568,12.04,149,2.93349187935035,11.3120649651972,85,2808.42
"{JUMBO BAG VINTAGE DOILY,JUMBO BAG VINTAGE LEAF} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01346,0.477,7.95,270,1.82762773722628,11.9306569343066,129,2808.24
"{CHARLOTTE BAG APPLES DESIGN} => {RED RETROSPOT CHARLOTTE BAG}","RED RETROSPOT CHARLOTTE BAG",0.018,0.564,9.99,254,1.13962209302326,17.1744186046512,143,2803.86
"{JUMBO BAG OWLS,JUMBO BAG RED RETROSPOT} => {JUMBO SHOPPER VINTAGE RED PAISLEY}","JUMBO SHOPPER VINTAGE RED PAISLEY",0.01073,0.501,7.8,195,2.68828790459966,10.6746166950596,98,2803.5
"{GARDENERS KNEELING PAD CUP OF TEA} => {GARDENERS KNEELING PAD KEEP CALM}","GARDENERS KNEELING PAD KEEP CALM",0.02988,0.721,14.45,211,1.94404605263158,9.4594298245614,152,2797.62
"{JUMBO BAG APPLES,JUMBO BAG VINTAGE DOILY} => {JUMBO BAG PEARS}","JUMBO BAG PEARS",0.01472,0.63,19.38,158,2.43333333333333,11.5488215488215,100,2797.29
"{JUMBO BAG APPLES,JUMBO BAG PEARS} => {JUMBO BAG VINTAGE LEAF}","JUMBO BAG VINTAGE LEAF",0.01324,0.596,12.39,164,2.29795221843003,12.4334470989761,98,2792.69
"{JUMBO BAG WOODLAND ANIMALS,JUMBO STORAGE BAG SUKI} => {JUMBO STORAGE BAG SKULLS}","JUMBO STORAGE BAG SKULLS",0.01045,0.425,11.07,258,2.79534188034188,9.10968660968661,110,2792.2
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG RED RETROSPOT} => {RED RETROSPOT CHARLOTTE BAG}","RED RETROSPOT CHARLOTTE BAG",0.01171,0.334,5.91,427,1.13962209302326,17.1744186046512,143,2791.37
"{LUNCH BAG CARS BLUE,LUNCH BAG WOODLAND} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01521,0.621,7.25,170,2.13269181585678,12.3925831202046,106,2790.17
"{HAND WARMER RED LOVE HEART} => {HAND WARMER SCOTTY DOG DESIGN}","HAND WARMER SCOTTY DOG DESIGN",0.01089,0.501,16.74,198,2.34299817184643,11.9963436928702,99,2788.2
"{ALARM CLOCK BAKELIKE CHOCOLATE} => {ALARM CLOCK BAKELIKE GREEN}","ALARM CLOCK BAKELIKE GREEN",0.01516,0.647,12.13,151,4.54470769230769,6.27384615384615,98,2785.61
"{COOK WITH WINE METAL SIGN,GIN + TONIC DIET METAL SIGN} => {PLEASE ONE PERSON METAL SIGN}","PLEASE ONE PERSON METAL SIGN",0.01001,0.558,12.21,145,2.43326946107784,14.1341317365269,81,2782.67
"{JUMBO BAG RED RETROSPOT,LUNCH BAG RED RETROSPOT} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.0104,0.328,5.47,389,1.82762773722628,11.9306569343066,128,2782.12
"{REGENCY TEA PLATE ROSES} => {REGENCY TEA PLATE PINK}","REGENCY TEA PLATE PINK",0.01472,0.606,36.3,175,2.06783606557377,12.6590163934426,106,2776.05
"{RED RETROSPOT CHARLOTTE BAG,WOODLAND CHARLOTTE BAG} => {CHARLOTTE BAG SUKI DESIGN}","CHARLOTTE BAG SUKI DESIGN",0.01839,0.665,13.83,169,1.20502844141069,20.4732650739477,112,2772.64
"{LUNCH BAG APPLE DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01543,0.628,7.34,167,2.13269181585678,12.3925831202046,105,2771.83
"{LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01855,0.611,8.7,216,2.16708495713172,9.69134840218238,132,2771.76
"{JUMBO BAG TOYS,JUMBO BAG WOODLAND ANIMALS} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01095,0.692,10.4,89,2.60603618421053,17.2672697368421,62,2771.41
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN} => {RED RETROSPOT CHARLOTTE BAG}","RED RETROSPOT CHARLOTTE BAG",0.01133,0.316,5.6,448,1.13962209302326,17.1744186046512,142,2770.82
"{LUNCH BAG RED RETROSPOT,LUNCH BAG WOODLAND} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01521,0.529,8.41,248,2.06529155787641,10.2254134029591,131,2770.57
"{LUNCH BAG SPACEBOY DESIGN,LUNCH BAG SUKI DESIGN} => {LUNCH BAG CARS BLUE}","LUNCH BAG CARS BLUE",0.01642,0.563,8.95,233,2.06529155787641,10.2254134029591,131,2770.3
"{CHARLOTTE BAG APPLES DESIGN} => {LUNCH BAG SUKI DESIGN}","LUNCH BAG SUKI DESIGN",0.01105,0.346,4.93,381,2.16708495713172,9.69134840218238,132,2768.61
"{JUMBO BAG RED RETROSPOT,RED RETROSPOT CHARLOTTE BAG} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01029,0.442,5.17,237,2.13269181585678,12.3925831202046,105,2768.6
"{BOX OF 6 MINI 50'S CRACKERS} => {BOX OF 6 MINI VINTAGE CRACKERS}","BOX OF 6 MINI VINTAGE CRACKERS",0.01023,0.465,22.61,215,2.74566489361702,10.0664893617021,100,2763.23
"{ALARM CLOCK BAKELIKE IVORY} => {ALARM CLOCK BAKELIKE CHOCOLATE}","ALARM CLOCK BAKELIKE CHOCOLATE",0.01034,0.333,14.21,379,4.75672897196262,4.60046728971963,126,2761.81
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG PINK POLKADOT} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01095,0.368,6.13,344,1.82762773722628,11.9306569343066,127,2760.31
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG  BLACK SKULL.}","LUNCH BAG  BLACK SKULL.",0.0174,0.568,8.16,242,2.10808025177026,9.51376868607396,137,2756.79
"{JUMBO BAG PINK POLKADOT,JUMBO BAG SPACEBOY DESIGN} => {JUMBO BAG WOODLAND ANIMALS}","JUMBO BAG WOODLAND ANIMALS",0.01056,0.569,12.07,146,2.93349187935035,11.3120649651972,83,2756.72
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE} => {LUNCH BAG WOODLAND}","LUNCH BAG WOODLAND",0.01401,0.49,8.84,266,2.18364891518738,9.68145956607495,130,2755.51
"{SET OF 12 FAIRY CAKE BAKING CASES} => {SET OF 6 TEA TIME BAKING CASES}","SET OF 6 TEA TIME BAKING CASES",0.01417,0.471,22.82,291,1.52787798408488,13.1564986737401,137,2755.14
"{CHARLOTTE BAG APPLES DESIGN} => {LUNCH BAG VINTAGE DOILY}","LUNCH BAG VINTAGE DOILY",0.01012,0.317,5.29,398,1.82762773722628,11.9306569343066,126,2751.02
"{LUNCH BAG PINK POLKADOT,LUNCH BAG SUKI DESIGN} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01133,0.442,7.81,261,2.04046376811594,11.6772946859903,115,2748.74
"{FELTCRAFT CUSHION BUTTERFLY} => {FELTCRAFT CUSHION RABBIT}","FELTCRAFT CUSHION RABBIT",0.0122,0.641,30.34,125,4.30194300518135,7.9740932642487,80,2748.62
"{HAND WARMER RED RETROSPOT} => {HAND WARMER SCOTTY DOG DESIGN}","HAND WARMER SCOTTY DOG DESIGN",0.01116,0.52,17.38,188,2.34299817184643,11.9963436928702,98,2747.78
"{60 TEATIME FAIRY CAKE CASES} => {72 SWEETHEART FAIRY CAKE CASES}","72 SWEETHEART FAIRY CAKE CASES",0.01516,0.335,9.94,551,0.688471544715447,21.5626016260163,185,2740.21
"{CHARLOTTE BAG SUKI DESIGN,STRAWBERRY CHARLOTTE BAG} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.011,0.484,5.66,214,2.13269181585678,12.3925831202046,104,2737.47
"{JUMBO BAG SPACEBOY DESIGN,JUMBO SHOPPER VINTAGE RED PAISLEY} => {JUMBO BAG PINK POLKADOT}","JUMBO BAG PINK POLKADOT",0.01001,0.668,10.04,91,2.60603618421053,17.2672697368421,61,2735.41
"{LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN} => {LUNCH BAG PINK POLKADOT}","LUNCH BAG PINK POLKADOT",0.01593,0.52,8.72,269,2.03613406795225,9.59504132231405,140,2732.81
"{PINK HAPPY BIRTHDAY BUNTING} => {BLUE HAPPY BIRTHDAY BUNTING}","BLUE HAPPY BIRTHDAY BUNTING",0.01434,0.653,30.77,139,5.86685567010309,5.12371134020619,91,2728.46
"{PLASTERS IN TIN VINTAGE PAISLEY} => {PLASTERS IN TIN STRONGMAN}","PLASTERS IN TIN STRONGMAN",0.01056,0.341,12.1,373,1.84947572815534,11.5980582524272,127,2728.33
"{LUNCH BAG  BLACK SKULL.,LUNCH BAG SUKI DESIGN} => {LUNCH BAG ALPHABET DESIGN}","LUNCH BAG ALPHABET DESIGN",0.01089,0.341,8.43,385,1.97169147496617,10.5209742895805,131,2723.39
"{LUNCH BAG RED RETROSPOT,LUNCH BAG VINTAGE DOILY} => {LUNCH BAG APPLE DESIGN}","LUNCH BAG APPLE DESIGN",0.01396,0.552,9.74,207,2.04046376811594,11.6772946859903,114,2722.58
"{JUMBO BAG VINTAGE DOILY,LUNCH BAG APPLE DESIGN} => {JUMBO BAG APPLES}","JUMBO BAG APPLES",0.01067,0.639,11.97,110,2.57344262295082,15.0389344262295,70,2720.35
"{JUMBO BAG TOYS,JUMBO STORAGE BAG SUKI} => {JUMBO BAG RED RETROSPOT}","JUMBO BAG RED RETROSPOT",0.01292,0.792,6.98,62,2.49391702846117,22.1968162083936,49,2718.25
"{CHARLOTTE BAG PINK POLKADOT,CHARLOTTE BAG SUKI DESIGN} => {LUNCH BAG RED RETROSPOT}","LUNCH BAG RED RETROSPOT",0.01095,0.488,5.7,210,2.13269181585678,12.3925831202046,102,2708.5
